"Code","Cancer","Age","Case","PY","Version","Sex"
7,"담낭암",80,805,654160,"10","male"
8,"췌장암",80,657,654160,"10","male"
9,"기관지암, 폐암",80,4412,654160,"10","male"
10,"비강암, 후두암, 나머지암",80,276,654160,"10","male"
11,"뼈암",80,26,654160,"10","male"
12,"결합조직암",80,61,654160,"10","male"
13,"악성흑색종",80,33,654160,"10","male"
14,"비흑색종피부암(기저세포암)",80,270,654160,"10","male"
15,"비흑색종피부암(편평세포암)",80,270,654160,"10","male"
16,"유방암(여성)",80,0,654160,"10","male"
17,"유방암(남성)",80,12,654160,"10","male"
18,"난소암",80,0,654160,"10","male"
19,"난소암 외 여성생식기암",80,0,654160,"10","male"
20,"남성생식기암",80,1865,654160,"10","male"
21,"방광암",80,848,654160,"10","male"
22,"신장암, 나머지 비뇨기계암",80,310,654160,"10","male"
23,"안암",80,4,654160,"10","male"
24,"뇌암, 신경계암",80,95,654160,"10","male"
25,"갑상선암",80,59,654160,"10","male"
26,"나머지 내분비선암",80,3,654160,"10","male"
27,"나머지암, 불분명한 암",80,668,654160,"10","male"
28,"림프종, 다발성골수종",80,334,654160,"10","male"
29,"백혈병(CLL 제외)",80,169,654160,"10","male"
30,"급성림프구성백혈병",80,80,654160,"10","male"
31,"급성골수성백혈병",80,129,654160,"10","male"
32,"만성골수성백혈병",80,24,654160,"10","male"
1,"구강암, 인두암",85,96,307038,"10","male"
2,"식도암",85,153,307038,"10","male"
3,"위암",85,1308,307038,"10","male"
4,"결장암",85,536,307038,"10","male"
5,"직장암",85,407,307038,"10","male"
6,"간암",85,603,307038,"10","male"
7,"담낭암",85,371,307038,"10","male"
8,"췌장암",85,279,307038,"10","male"
9,"기관지암, 폐암",85,1726,307038,"10","male"
10,"비강암, 후두암, 나머지암",85,99,307038,"10","male"
11,"뼈암",85,8,307038,"10","male"
12,"결합조직암",85,26,307038,"10","male"
13,"악성흑색종",85,16,307038,"10","male"
14,"비흑색종피부암(기저세포암)",85,190,307038,"10","male"
15,"비흑색종피부암(편평세포암)",85,190,307038,"10","male"
16,"유방암(여성)",85,0,307038,"10","male"
17,"유방암(남성)",85,7,307038,"10","male"
18,"난소암",85,0,307038,"10","male"
19,"난소암 외 여성생식기암",85,0,307038,"10","male"
20,"남성생식기암",85,850,307038,"10","male"
21,"방광암",85,417,307038,"10","male"
22,"신장암, 나머지 비뇨기계암",85,141,307038,"10","male"
23,"안암",85,4,307038,"10","male"
24,"뇌암, 신경계암",85,36,307038,"10","male"
25,"갑상선암",85,33,307038,"10","male"
26,"나머지 내분비선암",85,3,307038,"10","male"
27,"나머지암, 불분명한 암",85,284,307038,"10","male"
28,"림프종, 다발성골수종",85,157,307038,"10","male"
29,"백혈병(CLL 제외)",85,54,307038,"10","male"
30,"급성림프구성백혈병",85,31,307038,"10","male"
31,"급성골수성백혈병",85,46,307038,"10","male"
32,"만성골수성백혈병",85,7,307038,"10","male"
1,"구강암, 인두암",0,8,5931001,"11","male"
2,"식도암",0,0,5931001,"11","male"
3,"위암",0,3,5931001,"11","male"
4,"결장암",0,1,5931001,"11","male"
5,"직장암",0,0,5931001,"11","male"
6,"간암",0,55,5931001,"11","male"
7,"담낭암",0,0,5931001,"11","male"
8,"췌장암",0,0,5931001,"11","male"
9,"기관지암, 폐암",0,4,5931001,"11","male"
10,"비강암, 후두암, 나머지암",0,36,5931001,"11","male"
11,"뼈암",0,14,5931001,"11","male"
12,"결합조직암",0,84,5931001,"11","male"
13,"악성흑색종",0,1,5931001,"11","male"
14,"비흑색종피부암(기저세포암)",0,0,5931001,"11","male"
15,"비흑색종피부암(편평세포암)",0,0,5931001,"11","male"
16,"유방암(여성)",0,0,5931001,"11","male"
17,"유방암(남성)",0,0,5931001,"11","male"
18,"난소암",0,0,5931001,"11","male"
19,"난소암 외 여성생식기암",0,0,5931001,"11","male"
20,"남성생식기암",0,66,5931001,"11","male"
21,"방광암",0,3,5931001,"11","male"
22,"신장암, 나머지 비뇨기계암",0,87,5931001,"11","male"
23,"안암",0,85,5931001,"11","male"
24,"뇌암, 신경계암",0,152,5931001,"11","male"
25,"갑상선암",0,0,5931001,"11","male"
26,"나머지 내분비선암",0,116,5931001,"11","male"
27,"나머지암, 불분명한 암",0,78,5931001,"11","male"
28,"림프종, 다발성골수종",0,136,5931001,"11","male"
29,"백혈병(CLL 제외)",0,447,5931001,"11","male"
30,"급성림프구성백혈병",0,322,5931001,"11","male"
31,"급성골수성백혈병",0,108,5931001,"11","male"
32,"만성골수성백혈병",0,3,5931001,"11","male"
1,"구강암, 인두암",5,6,6724010,"11","male"
2,"식도암",5,0,6724010,"11","male"
3,"위암",5,2,6724010,"11","male"
4,"결장암",5,1,6724010,"11","male"
5,"직장암",5,0,6724010,"11","male"
6,"간암",5,11,6724010,"11","male"
7,"담낭암",5,0,6724010,"11","male"
8,"췌장암",5,0,6724010,"11","male"
9,"기관지암, 폐암",5,0,6724010,"11","male"
10,"비강암, 후두암, 나머지암",5,7,6724010,"11","male"
11,"뼈암",5,46,6724010,"11","male"
12,"결합조직암",5,22,6724010,"11","male"
13,"악성흑색종",5,3,6724010,"11","male"
14,"비흑색종피부암(기저세포암)",5,0,6724010,"11","male"
15,"비흑색종피부암(편평세포암)",5,0,6724010,"11","male"
16,"유방암(여성)",5,0,6724010,"11","male"
17,"유방암(남성)",5,0,6724010,"11","male"
18,"난소암",5,0,6724010,"11","male"
19,"난소암 외 여성생식기암",5,0,6724010,"11","male"
20,"남성생식기암",5,5,6724010,"11","male"
21,"방광암",5,1,6724010,"11","male"
22,"신장암, 나머지 비뇨기계암",5,11,6724010,"11","male"
23,"안암",5,3,6724010,"11","male"
24,"뇌암, 신경계암",5,167,6724010,"11","male"
25,"갑상선암",5,10,6724010,"11","male"
26,"나머지 내분비선암",5,28,6724010,"11","male"
27,"나머지암, 불분명한 암",5,41,6724010,"11","male"
28,"림프종, 다발성골수종",5,118,6724010,"11","male"
29,"백혈병(CLL 제외)",5,268,6724010,"11","male"
30,"급성림프구성백혈병",5,185,6724010,"11","male"
31,"급성골수성백혈병",5,79,6724010,"11","male"
32,"만성골수성백혈병",5,3,6724010,"11","male"
1,"구강암, 인두암",10,38,8577545,"11","male"
2,"식도암",10,0,8577545,"11","male"
3,"위암",10,3,8577545,"11","male"
4,"결장암",10,10,8577545,"11","male"
5,"직장암",10,1,8577545,"11","male"
6,"간암",10,9,8577545,"11","male"
7,"담낭암",10,0,8577545,"11","male"
8,"췌장암",10,3,8577545,"11","male"
9,"기관지암, 폐암",10,3,8577545,"11","male"
10,"비강암, 후두암, 나머지암",10,9,8577545,"11","male"
11,"뼈암",10,136,8577545,"11","male"
12,"결합조직암",10,44,8577545,"11","male"
13,"악성흑색종",10,4,8577545,"11","male"
14,"비흑색종피부암(기저세포암)",10,0,8577545,"11","male"
15,"비흑색종피부암(편평세포암)",10,0,8577545,"11","male"
16,"유방암(여성)",10,0,8577545,"11","male"
17,"유방암(남성)",10,0,8577545,"11","male"
18,"난소암",10,0,8577545,"11","male"
19,"난소암 외 여성생식기암",10,0,8577545,"11","male"
20,"남성생식기암",10,15,8577545,"11","male"
21,"방광암",10,2,8577545,"11","male"
22,"신장암, 나머지 비뇨기계암",10,4,8577545,"11","male"
23,"안암",10,2,8577545,"11","male"
24,"뇌암, 신경계암",10,185,8577545,"11","male"
25,"갑상선암",10,29,8577545,"11","male"
26,"나머지 내분비선암",10,59,8577545,"11","male"
27,"나머지암, 불분명한 암",10,64,8577545,"11","male"
28,"림프종, 다발성골수종",10,177,8577545,"11","male"
29,"백혈병(CLL 제외)",10,317,8577545,"11","male"
30,"급성림프구성백혈병",10,193,8577545,"11","male"
31,"급성골수성백혈병",10,118,8577545,"11","male"
32,"만성골수성백혈병",10,19,8577545,"11","male"
1,"구강암, 인두암",15,47,9222480,"11","male"
2,"식도암",15,1,9222480,"11","male"
3,"위암",15,14,9222480,"11","male"
4,"결장암",15,19,9222480,"11","male"
5,"직장암",15,13,9222480,"11","male"
6,"간암",15,12,9222480,"11","male"
7,"담낭암",15,0,9222480,"11","male"
8,"췌장암",15,3,9222480,"11","male"
9,"기관지암, 폐암",15,17,9222480,"11","male"
10,"비강암, 후두암, 나머지암",15,69,9222480,"11","male"
11,"뼈암",15,171,9222480,"11","male"
12,"결합조직암",15,87,9222480,"11","male"
13,"악성흑색종",15,5,9222480,"11","male"
14,"비흑색종피부암(기저세포암)",15,0,9222480,"11","male"
15,"비흑색종피부암(편평세포암)",15,0,9222480,"11","male"
16,"유방암(여성)",15,0,9222480,"11","male"
17,"유방암(남성)",15,0,9222480,"11","male"
18,"난소암",15,0,9222480,"11","male"
19,"난소암 외 여성생식기암",15,0,9222480,"11","male"
20,"남성생식기암",15,60,9222480,"11","male"
21,"방광암",15,5,9222480,"11","male"
22,"신장암, 나머지 비뇨기계암",15,18,9222480,"11","male"
23,"안암",15,4,9222480,"11","male"
24,"뇌암, 신경계암",15,177,9222480,"11","male"
25,"갑상선암",15,127,9222480,"11","male"
26,"나머지 내분비선암",15,57,9222480,"11","male"
27,"나머지암, 불분명한 암",15,177,9222480,"11","male"
28,"림프종, 다발성골수종",15,201,9222480,"11","male"
29,"백혈병(CLL 제외)",15,324,9222480,"11","male"
30,"급성림프구성백혈병",15,147,9222480,"11","male"
31,"급성골수성백혈병",15,130,9222480,"11","male"
32,"만성골수성백혈병",15,57,9222480,"11","male"
1,"구강암, 인두암",20,59,8333789,"11","male"
2,"식도암",20,0,8333789,"11","male"
3,"위암",20,46,8333789,"11","male"
4,"결장암",20,53,8333789,"11","male"
5,"직장암",20,39,8333789,"11","male"
6,"간암",20,28,8333789,"11","male"
7,"담낭암",20,4,8333789,"11","male"
8,"췌장암",20,5,8333789,"11","male"
9,"기관지암, 폐암",20,19,8333789,"11","male"
10,"비강암, 후두암, 나머지암",20,55,8333789,"11","male"
11,"뼈암",20,98,8333789,"11","male"
12,"결합조직암",20,94,8333789,"11","male"
13,"악성흑색종",20,5,8333789,"11","male"
14,"비흑색종피부암(기저세포암)",20,0,8333789,"11","male"
15,"비흑색종피부암(편평세포암)",20,0,8333789,"11","male"
16,"유방암(여성)",20,0,8333789,"11","male"
17,"유방암(남성)",20,2,8333789,"11","male"
18,"난소암",20,0,8333789,"11","male"
19,"난소암 외 여성생식기암",20,0,8333789,"11","male"
20,"남성생식기암",20,141,8333789,"11","male"
21,"방광암",20,10,8333789,"11","male"
22,"신장암, 나머지 비뇨기계암",20,36,8333789,"11","male"
23,"안암",20,4,8333789,"11","male"
24,"뇌암, 신경계암",20,143,8333789,"11","male"
25,"갑상선암",20,351,8333789,"11","male"
26,"나머지 내분비선암",20,40,8333789,"11","male"
27,"나머지암, 불분명한 암",20,175,8333789,"11","male"
28,"림프종, 다발성골수종",20,228,8333789,"11","male"
29,"백혈병(CLL 제외)",20,246,8333789,"11","male"
30,"급성림프구성백혈병",20,87,8333789,"11","male"
31,"급성골수성백혈병",20,111,8333789,"11","male"
32,"만성골수성백혈병",20,59,8333789,"11","male"
1,"구강암, 인두암",25,93,9666126,"11","male"
2,"식도암",25,1,9666126,"11","male"
3,"위암",25,241,9666126,"11","male"
4,"결장암",25,104,9666126,"11","male"
5,"직장암",25,156,9666126,"11","male"
6,"간암",25,112,9666126,"11","male"
7,"담낭암",25,7,9666126,"11","male"
8,"췌장암",25,16,9666126,"11","male"
9,"기관지암, 폐암",25,56,9666126,"11","male"
10,"비강암, 후두암, 나머지암",25,64,9666126,"11","male"
11,"뼈암",25,60,9666126,"11","male"
12,"결합조직암",25,98,9666126,"11","male"
13,"악성흑색종",25,11,9666126,"11","male"
14,"비흑색종피부암(기저세포암)",25,0,9666126,"11","male"
15,"비흑색종피부암(편평세포암)",25,0,9666126,"11","male"
16,"유방암(여성)",25,0,9666126,"11","male"
17,"유방암(남성)",25,0,9666126,"11","male"
18,"난소암",25,0,9666126,"11","male"
19,"난소암 외 여성생식기암",25,0,9666126,"11","male"
20,"남성생식기암",25,231,9666126,"11","male"
21,"방광암",25,35,9666126,"11","male"
22,"신장암, 나머지 비뇨기계암",25,114,9666126,"11","male"
23,"안암",25,8,9666126,"11","male"
24,"뇌암, 신경계암",25,185,9666126,"11","male"
25,"갑상선암",25,1231,9666126,"11","male"
26,"나머지 내분비선암",25,25,9666126,"11","male"
27,"나머지암, 불분명한 암",25,245,9666126,"11","male"
28,"림프종, 다발성골수종",25,244,9666126,"11","male"
29,"백혈병(CLL 제외)",25,281,9666126,"11","male"
30,"급성림프구성백혈병",25,82,9666126,"11","male"
31,"급성골수성백혈병",25,130,9666126,"11","male"
32,"만성골수성백혈병",25,84,9666126,"11","male"
1,"구강암, 인두암",30,164,10063620,"11","male"
2,"식도암",30,5,10063620,"11","male"
3,"위암",30,745,10063620,"11","male"
4,"결장암",30,314,10063620,"11","male"
5,"직장암",30,407,10063620,"11","male"
6,"간암",30,351,10063620,"11","male"
7,"담낭암",30,23,10063620,"11","male"
8,"췌장암",30,46,10063620,"11","male"
9,"기관지암, 폐암",30,165,10063620,"11","male"
10,"비강암, 후두암, 나머지암",30,73,10063620,"11","male"
11,"뼈암",30,80,10063620,"11","male"
12,"결합조직암",30,116,10063620,"11","male"
13,"악성흑색종",30,25,10063620,"11","male"
14,"비흑색종피부암(기저세포암)",30,0,10063620,"11","male"
15,"비흑색종피부암(편평세포암)",30,0,10063620,"11","male"
16,"유방암(여성)",30,0,10063620,"11","male"
17,"유방암(남성)",30,6,10063620,"11","male"
18,"난소암",30,0,10063620,"11","male"
19,"난소암 외 여성생식기암",30,0,10063620,"11","male"
20,"남성생식기암",30,231,10063620,"11","male"
21,"방광암",30,61,10063620,"11","male"
22,"신장암, 나머지 비뇨기계암",30,305,10063620,"11","male"
23,"안암",30,7,10063620,"11","male"
24,"뇌암, 신경계암",30,209,10063620,"11","male"
25,"갑상선암",30,2579,10063620,"11","male"
26,"나머지 내분비선암",30,26,10063620,"11","male"
27,"나머지암, 불분명한 암",30,333,10063620,"11","male"
28,"림프종, 다발성골수종",30,388,10063620,"11","male"
29,"백혈병(CLL 제외)",30,324,10063620,"11","male"
30,"급성림프구성백혈병",30,67,10063620,"11","male"
31,"급성골수성백혈병",30,175,10063620,"11","male"
32,"만성골수성백혈병",30,97,10063620,"11","male"
1,"구강암, 인두암",35,287,11179144,"11","male"
2,"식도암",35,16,11179144,"11","male"
3,"위암",35,1843,11179144,"11","male"
4,"결장암",35,640,11179144,"11","male"
5,"직장암",35,935,11179144,"11","male"
6,"간암",35,1089,11179144,"11","male"
7,"담낭암",35,68,11179144,"11","male"
8,"췌장암",35,136,11179144,"11","male"
9,"기관지암, 폐암",35,389,11179144,"11","male"
10,"비강암, 후두암, 나머지암",35,138,11179144,"11","male"
11,"뼈암",35,66,11179144,"11","male"
12,"결합조직암",35,153,11179144,"11","male"
13,"악성흑색종",35,37,11179144,"11","male"
14,"비흑색종피부암(기저세포암)",35,0,11179144,"11","male"
15,"비흑색종피부암(편평세포암)",35,0,11179144,"11","male"
16,"유방암(여성)",35,0,11179144,"11","male"
17,"유방암(남성)",35,12,11179144,"11","male"
18,"난소암",35,0,11179144,"11","male"
19,"난소암 외 여성생식기암",35,0,11179144,"11","male"
20,"남성생식기암",35,160,11179144,"11","male"
21,"방광암",35,144,11179144,"11","male"
22,"신장암, 나머지 비뇨기계암",35,557,11179144,"11","male"
23,"안암",35,12,11179144,"11","male"
24,"뇌암, 신경계암",35,291,11179144,"11","male"
25,"갑상선암",35,4155,11179144,"11","male"
26,"나머지 내분비선암",35,17,11179144,"11","male"
27,"나머지암, 불분명한 암",35,503,11179144,"11","male"
28,"림프종, 다발성골수종",35,569,11179144,"11","male"
29,"백혈병(CLL 제외)",35,398,11179144,"11","male"
30,"급성림프구성백혈병",35,84,11179144,"11","male"
31,"급성골수성백혈병",35,214,11179144,"11","male"
32,"만성골수성백혈병",35,115,11179144,"11","male"
1,"구강암, 인두암",40,502,11190111,"11","male"
2,"식도암",40,91,11190111,"11","male"
3,"위암",40,4157,11190111,"11","male"
4,"결장암",40,1271,11190111,"11","male"
5,"직장암",40,1608,11190111,"11","male"
6,"간암",40,3019,11190111,"11","male"
7,"담낭암",40,175,11190111,"11","male"
8,"췌장암",40,307,11190111,"11","male"
9,"기관지암, 폐암",40,946,11190111,"11","male"
10,"비강암, 후두암, 나머지암",40,216,11190111,"11","male"
11,"뼈암",40,73,11190111,"11","male"
12,"결합조직암",40,161,11190111,"11","male"
13,"악성흑색종",40,56,11190111,"11","male"
14,"비흑색종피부암(기저세포암)",40,0,11190111,"11","male"
15,"비흑색종피부암(편평세포암)",40,0,11190111,"11","male"
16,"유방암(여성)",40,0,11190111,"11","male"
17,"유방암(남성)",40,15,11190111,"11","male"
18,"난소암",40,0,11190111,"11","male"
19,"난소암 외 여성생식기암",40,0,11190111,"11","male"
20,"남성생식기암",40,174,11190111,"11","male"
21,"방광암",40,288,11190111,"11","male"
22,"신장암, 나머지 비뇨기계암",40,988,11190111,"11","male"
23,"안암",40,9,11190111,"11","male"
24,"뇌암, 신경계암",40,314,11190111,"11","male"
25,"갑상선암",40,4706,11190111,"11","male"
26,"나머지 내분비선암",40,35,11190111,"11","male"
27,"나머지암, 불분명한 암",40,744,11190111,"11","male"
28,"림프종, 다발성골수종",40,787,11190111,"11","male"
29,"백혈병(CLL 제외)",40,433,11190111,"11","male"
30,"급성림프구성백혈병",40,104,11190111,"11","male"
31,"급성골수성백혈병",40,238,11190111,"11","male"
32,"만성골수성백혈병",40,118,11190111,"11","male"
1,"구강암, 인두암",45,860,10919525,"11","male"
2,"식도암",45,297,10919525,"11","male"
3,"위암",45,7249,10919525,"11","male"
4,"결장암",45,2345,10919525,"11","male"
5,"직장암",45,2679,10919525,"11","male"
6,"간암",45,6187,10919525,"11","male"
7,"담낭암",45,429,10919525,"11","male"
8,"췌장암",45,646,10919525,"11","male"
9,"기관지암, 폐암",45,2020,10919525,"11","male"
10,"비강암, 후두암, 나머지암",45,439,10919525,"11","male"
11,"뼈암",45,83,10919525,"11","male"
12,"결합조직암",45,201,10919525,"11","male"
13,"악성흑색종",45,88,10919525,"11","male"
14,"비흑색종피부암(기저세포암)",45,0,10919525,"11","male"
15,"비흑색종피부암(편평세포암)",45,0,10919525,"11","male"
16,"유방암(여성)",45,0,10919525,"11","male"
17,"유방암(남성)",45,35,10919525,"11","male"
18,"난소암",45,0,10919525,"11","male"
19,"난소암 외 여성생식기암",45,0,10919525,"11","male"
20,"남성생식기암",45,404,10919525,"11","male"
21,"방광암",45,502,10919525,"11","male"
22,"신장암, 나머지 비뇨기계암",45,1367,10919525,"11","male"
23,"안암",45,22,10919525,"11","male"
24,"뇌암, 신경계암",45,389,10919525,"11","male"
25,"갑상선암",45,4649,10919525,"11","male"
26,"나머지 내분비선암",45,33,10919525,"11","male"
27,"나머지암, 불분명한 암",45,1167,10919525,"11","male"
28,"림프종, 다발성골수종",45,1156,10919525,"11","male"
29,"백혈병(CLL 제외)",45,549,10919525,"11","male"
30,"급성림프구성백혈병",45,110,10919525,"11","male"
31,"급성골수성백혈병",45,329,10919525,"11","male"
32,"만성골수성백혈병",45,137,10919525,"11","male"
1,"구강암, 인두암",50,1280,9883980,"11","male"
2,"식도암",50,816,9883980,"11","male"
3,"위암",50,11996,9883980,"11","male"
4,"결장암",50,4517,9883980,"11","male"
5,"직장암",50,4504,9883980,"11","male"
6,"간암",50,9591,9883980,"11","male"
7,"담낭암",50,887,9883980,"11","male"
8,"췌장암",50,1123,9883980,"11","male"
9,"기관지암, 폐암",50,4261,9883980,"11","male"
10,"비강암, 후두암, 나머지암",50,838,9883980,"11","male"
11,"뼈암",50,90,9883980,"11","male"
12,"결합조직암",50,260,9883980,"11","male"
13,"악성흑색종",50,132,9883980,"11","male"
14,"비흑색종피부암(기저세포암)",50,0,9883980,"11","male"
15,"비흑색종피부암(편평세포암)",50,0,9883980,"11","male"
16,"유방암(여성)",50,0,9883980,"11","male"
17,"유방암(남성)",50,34,9883980,"11","male"
18,"난소암",50,0,9883980,"11","male"
19,"난소암 외 여성생식기암",50,0,9883980,"11","male"
20,"남성생식기암",50,1328,9883980,"11","male"
21,"방광암",50,974,9883980,"11","male"
22,"신장암, 나머지 비뇨기계암",50,1982,9883980,"11","male"
23,"안암",50,19,9883980,"11","male"
24,"뇌암, 신경계암",50,458,9883980,"11","male"
25,"갑상선암",50,4690,9883980,"11","male"
26,"나머지 내분비선암",50,44,9883980,"11","male"
27,"나머지암, 불분명한 암",50,1722,9883980,"11","male"
28,"림프종, 다발성골수종",50,1497,9883980,"11","male"
29,"백혈병(CLL 제외)",50,578,9883980,"11","male"
30,"급성림프구성백혈병",50,123,9883980,"11","male"
31,"급성골수성백혈병",50,351,9883980,"11","male"
32,"만성골수성백혈병",50,150,9883980,"11","male"
1,"구강암, 인두암",55,1418,7026586,"11","male"
2,"식도암",55,1247,7026586,"11","male"
3,"위암",55,13299,7026586,"11","male"
4,"결장암",55,5290,7026586,"11","male"
5,"직장암",55,5164,7026586,"11","male"
6,"간암",55,9184,7026586,"11","male"
7,"담낭암",55,1240,7026586,"11","male"
8,"췌장암",55,1488,7026586,"11","male"
9,"기관지암, 폐암",55,6727,7026586,"11","male"
10,"비강암, 후두암, 나머지암",55,1005,7026586,"11","male"
11,"뼈암",55,91,7026586,"11","male"
12,"결합조직암",55,231,7026586,"11","male"
13,"악성흑색종",55,124,7026586,"11","male"
14,"비흑색종피부암(기저세포암)",55,0,7026586,"11","male"
15,"비흑색종피부암(편평세포암)",55,0,7026586,"11","male"
16,"유방암(여성)",55,0,7026586,"11","male"
17,"유방암(남성)",55,49,7026586,"11","male"
18,"난소암",55,0,7026586,"11","male"
19,"난소암 외 여성생식기암",55,0,7026586,"11","male"
20,"남성생식기암",55,2849,7026586,"11","male"
21,"방광암",55,1330,7026586,"11","male"
22,"신장암, 나머지 비뇨기계암",55,1981,7026586,"11","male"
23,"안암",55,28,7026586,"11","male"
24,"뇌암, 신경계암",55,400,7026586,"11","male"
25,"갑상선암",55,3215,7026586,"11","male"
26,"나머지 내분비선암",55,40,7026586,"11","male"
27,"나머지암, 불분명한 암",55,1849,7026586,"11","male"
28,"림프종, 다발성골수종",55,1518,7026586,"11","male"
29,"백혈병(CLL 제외)",55,549,7026586,"11","male"
30,"급성림프구성백혈병",55,97,7026586,"11","male"
31,"급성골수성백혈병",55,375,7026586,"11","male"
32,"만성골수성백혈병",55,120,7026586,"11","male"
1,"구강암, 인두암",60,1328,5303852,"11","male"
2,"식도암",60,1624,5303852,"11","male"
3,"위암",60,14982,5303852,"11","male"
4,"결장암",60,6644,5303852,"11","male"
5,"직장암",60,5602,5303852,"11","male"
6,"간암",60,8157,5303852,"11","male"
7,"담낭암",60,1748,5303852,"11","male"
8,"췌장암",60,1820,5303852,"11","male"
9,"기관지암, 폐암",60,9581,5303852,"11","male"
10,"비강암, 후두암, 나머지암",60,1121,5303852,"11","male"
11,"뼈암",60,92,5303852,"11","male"
12,"결합조직암",60,230,5303852,"11","male"
13,"악성흑색종",60,147,5303852,"11","male"
14,"비흑색종피부암(기저세포암)",60,0,5303852,"11","male"
15,"비흑색종피부암(편평세포암)",60,0,5303852,"11","male"
16,"유방암(여성)",60,0,5303852,"11","male"
17,"유방암(남성)",60,33,5303852,"11","male"
18,"난소암",60,0,5303852,"11","male"
19,"난소암 외 여성생식기암",60,0,5303852,"11","male"
20,"남성생식기암",60,5557,5303852,"11","male"
21,"방광암",60,1651,5303852,"11","male"
22,"신장암, 나머지 비뇨기계암",60,2008,5303852,"11","male"
23,"안암",60,27,5303852,"11","male"
24,"뇌암, 신경계암",60,344,5303852,"11","male"
25,"갑상선암",60,2271,5303852,"11","male"
26,"나머지 내분비선암",60,39,5303852,"11","male"
27,"나머지암, 불분명한 암",60,2120,5303852,"11","male"
28,"림프종, 다발성골수종",60,1644,5303852,"11","male"
29,"백혈병(CLL 제외)",60,576,5303852,"11","male"
30,"급성림프구성백혈병",60,107,5303852,"11","male"
31,"급성골수성백혈병",60,404,5303852,"11","male"
32,"만성골수성백혈병",60,110,5303852,"11","male"
1,"구강암, 인두암",65,1459,4384287,"11","male"
2,"식도암",65,2064,4384287,"11","male"
3,"위암",65,16297,4384287,"11","male"
4,"결장암",65,7309,4384287,"11","male"
5,"직장암",65,5615,4384287,"11","male"
6,"간암",65,7863,4384287,"11","male"
7,"담낭암",65,2256,4384287,"11","male"
8,"췌장암",65,2236,4384287,"11","male"
9,"기관지암, 폐암",65,13687,4384287,"11","male"
10,"비강암, 후두암, 나머지암",65,1304,4384287,"11","male"
11,"뼈암",65,83,4384287,"11","male"
12,"결합조직암",65,235,4384287,"11","male"
13,"악성흑색종",65,144,4384287,"11","male"
14,"비흑색종피부암(기저세포암)",65,0,4384287,"11","male"
15,"비흑색종피부암(편평세포암)",65,0,4384287,"11","male"
16,"유방암(여성)",65,0,4384287,"11","male"
17,"유방암(남성)",65,55,4384287,"11","male"
18,"난소암",65,0,4384287,"11","male"
19,"난소암 외 여성생식기암",65,0,4384287,"11","male"
20,"남성생식기암",65,9238,4384287,"11","male"
21,"방광암",65,2255,4384287,"11","male"
22,"신장암, 나머지 비뇨기계암",65,2096,4384287,"11","male"
23,"안암",65,23,4384287,"11","male"
24,"뇌암, 신경계암",65,401,4384287,"11","male"
25,"갑상선암",65,1664,4384287,"11","male"
26,"나머지 내분비선암",65,39,4384287,"11","male"
27,"나머지암, 불분명한 암",65,2747,4384287,"11","male"
28,"림프종, 다발성골수종",65,1843,4384287,"11","male"
29,"백혈병(CLL 제외)",65,688,4384287,"11","male"
30,"급성림프구성백혈병",65,122,4384287,"11","male"
31,"급성골수성백혈병",65,478,4384287,"11","male"
32,"만성골수성백혈병",65,146,4384287,"11","male"
1,"구강암, 인두암",70,1305,3294770,"11","male"
2,"식도암",70,2071,3294770,"11","male"
3,"위암",70,15061,3294770,"11","male"
4,"결장암",70,6902,3294770,"11","male"
5,"직장암",70,5166,3294770,"11","male"
6,"간암",70,6822,3294770,"11","male"
7,"담낭암",70,2587,3294770,"11","male"
8,"췌장암",70,2370,3294770,"11","male"
9,"기관지암, 폐암",70,15338,3294770,"11","male"
10,"비강암, 후두암, 나머지암",70,1164,3294770,"11","male"
11,"뼈암",70,66,3294770,"11","male"
12,"결합조직암",70,262,3294770,"11","male"
13,"악성흑색종",70,143,3294770,"11","male"
14,"비흑색종피부암(기저세포암)",70,0,3294770,"11","male"
15,"비흑색종피부암(편평세포암)",70,0,3294770,"11","male"
16,"유방암(여성)",70,0,3294770,"11","male"
17,"유방암(남성)",70,39,3294770,"11","male"
18,"난소암",70,0,3294770,"11","male"
19,"난소암 외 여성생식기암",70,0,3294770,"11","male"
20,"남성생식기암",70,10024,3294770,"11","male"
21,"방광암",70,2583,3294770,"11","male"
22,"신장암, 나머지 비뇨기계암",70,1897,3294770,"11","male"
23,"안암",70,21,3294770,"11","male"
24,"뇌암, 신경계암",70,347,3294770,"11","male"
25,"갑상선암",70,903,3294770,"11","male"
26,"나머지 내분비선암",70,25,3294770,"11","male"
27,"나머지암, 불분명한 암",70,3010,3294770,"11","male"
28,"림프종, 다발성골수종",70,1807,3294770,"11","male"
29,"백혈병(CLL 제외)",70,673,3294770,"11","male"
30,"급성림프구성백혈병",70,153,3294770,"11","male"
31,"급성골수성백혈병",70,487,3294770,"11","male"
32,"만성골수성백혈병",70,134,3294770,"11","male"
1,"구강암, 인두암",75,767,1867951,"11","male"
2,"식도암",75,1272,1867951,"11","male"
3,"위암",75,9841,1867951,"11","male"
4,"결장암",75,4447,1867951,"11","male"
5,"직장암",75,3195,1867951,"11","male"
6,"간암",75,4346,1867951,"11","male"
7,"담낭암",75,1875,1867951,"11","male"
8,"췌장암",75,1711,1867951,"11","male"
