"Code","Cancer","Age","Case","PY","Version","Sex"
19,"난소암 외 여성생식기암",85,0,89450,"10","male"
20,"남성생식기암",85,557,89450,"10","male"
21,"방광암",85,254,89450,"10","male"
22,"신장암, 나머지 비뇨기계암",85,57,89450,"10","male"
23,"안암",85,4,89450,"10","male"
24,"뇌암, 신경계암",85,6,89450,"10","male"
25,"갑상선암",85,9,89450,"10","male"
26,"나머지 내분비선암",85,2,89450,"10","male"
27,"나머지암, 불분명한 암",85,138,89450,"10","male"
28,"림프종, 다발성골수종",85,124,89450,"10","male"
29,"백혈병(CLL 제외)",85,51,89450,"10","male"
30,"급성림프구성백혈병",85,6,89450,"10","male"
31,"급성골수성백혈병",85,27,89450,"10","male"
32,"만성골수성백혈병",85,4,89450,"10","male"
1,"구강암, 인두암",0,1,468047,"11","male"
2,"식도암",0,0,468047,"11","male"
3,"위암",0,0,468047,"11","male"
4,"결장암",0,0,468047,"11","male"
5,"직장암",0,0,468047,"11","male"
6,"간암",0,5,468047,"11","male"
7,"담낭암",0,0,468047,"11","male"
8,"췌장암",0,0,468047,"11","male"
9,"기관지암, 폐암",0,0,468047,"11","male"
10,"비강암, 후두암, 나머지암",0,2,468047,"11","male"
11,"뼈암",0,2,468047,"11","male"
12,"결합조직암",0,1,468047,"11","male"
13,"악성흑색종",0,0,468047,"11","male"
14,"비흑색종피부암(기저세포암)",0,0,468047,"11","male"
15,"비흑색종피부암(편평세포암)",0,0,468047,"11","male"
16,"유방암(여성)",0,0,468047,"11","male"
17,"유방암(남성)",0,0,468047,"11","male"
18,"난소암",0,0,468047,"11","male"
19,"난소암 외 여성생식기암",0,0,468047,"11","male"
20,"남성생식기암",0,2,468047,"11","male"
21,"방광암",0,0,468047,"11","male"
22,"신장암, 나머지 비뇨기계암",0,4,468047,"11","male"
23,"안암",0,6,468047,"11","male"
24,"뇌암, 신경계암",0,5,468047,"11","male"
25,"갑상선암",0,0,468047,"11","male"
26,"나머지 내분비선암",0,11,468047,"11","male"
27,"나머지암, 불분명한 암",0,6,468047,"11","male"
28,"림프종, 다발성골수종",0,4,468047,"11","male"
29,"백혈병(CLL 제외)",0,30,468047,"11","male"
30,"급성림프구성백혈병",0,20,468047,"11","male"
31,"급성골수성백혈병",0,8,468047,"11","male"
32,"만성골수성백혈병",0,1,468047,"11","male"
1,"구강암, 인두암",5,0,492292,"11","male"
2,"식도암",5,0,492292,"11","male"
3,"위암",5,0,492292,"11","male"
4,"결장암",5,0,492292,"11","male"
5,"직장암",5,0,492292,"11","male"
6,"간암",5,2,492292,"11","male"
7,"담낭암",5,0,492292,"11","male"
8,"췌장암",5,0,492292,"11","male"
9,"기관지암, 폐암",5,0,492292,"11","male"
10,"비강암, 후두암, 나머지암",5,1,492292,"11","male"
11,"뼈암",5,0,492292,"11","male"
12,"결합조직암",5,2,492292,"11","male"
13,"악성흑색종",5,0,492292,"11","male"
14,"비흑색종피부암(기저세포암)",5,0,492292,"11","male"
15,"비흑색종피부암(편평세포암)",5,0,492292,"11","male"
16,"유방암(여성)",5,0,492292,"11","male"
17,"유방암(남성)",5,0,492292,"11","male"
18,"난소암",5,0,492292,"11","male"
19,"난소암 외 여성생식기암",5,0,492292,"11","male"
20,"남성생식기암",5,0,492292,"11","male"
21,"방광암",5,1,492292,"11","male"
22,"신장암, 나머지 비뇨기계암",5,1,492292,"11","male"
23,"안암",5,0,492292,"11","male"
24,"뇌암, 신경계암",5,13,492292,"11","male"
25,"갑상선암",5,1,492292,"11","male"
26,"나머지 내분비선암",5,2,492292,"11","male"
27,"나머지암, 불분명한 암",5,2,492292,"11","male"
28,"림프종, 다발성골수종",5,5,492292,"11","male"
29,"백혈병(CLL 제외)",5,12,492292,"11","male"
30,"급성림프구성백혈병",5,11,492292,"11","male"
31,"급성골수성백혈병",5,2,492292,"11","male"
32,"만성골수성백혈병",5,0,492292,"11","male"
1,"구강암, 인두암",10,0,528665,"11","male"
2,"식도암",10,0,528665,"11","male"
3,"위암",10,0,528665,"11","male"
4,"결장암",10,0,528665,"11","male"
5,"직장암",10,0,528665,"11","male"
6,"간암",10,0,528665,"11","male"
7,"담낭암",10,0,528665,"11","male"
8,"췌장암",10,0,528665,"11","male"
9,"기관지암, 폐암",10,1,528665,"11","male"
10,"비강암, 후두암, 나머지암",10,3,528665,"11","male"
11,"뼈암",10,5,528665,"11","male"
12,"결합조직암",10,1,528665,"11","male"
13,"악성흑색종",10,1,528665,"11","male"
14,"비흑색종피부암(기저세포암)",10,0,528665,"11","male"
15,"비흑색종피부암(편평세포암)",10,0,528665,"11","male"
16,"유방암(여성)",10,0,528665,"11","male"
17,"유방암(남성)",10,0,528665,"11","male"
18,"난소암",10,0,528665,"11","male"
19,"난소암 외 여성생식기암",10,0,528665,"11","male"
20,"남성생식기암",10,0,528665,"11","male"
21,"방광암",10,0,528665,"11","male"
22,"신장암, 나머지 비뇨기계암",10,1,528665,"11","male"
23,"안암",10,0,528665,"11","male"
24,"뇌암, 신경계암",10,8,528665,"11","male"
25,"갑상선암",10,3,528665,"11","male"
26,"나머지 내분비선암",10,3,528665,"11","male"
27,"나머지암, 불분명한 암",10,5,528665,"11","male"
28,"림프종, 다발성골수종",10,7,528665,"11","male"
29,"백혈병(CLL 제외)",10,14,528665,"11","male"
30,"급성림프구성백혈병",10,9,528665,"11","male"
31,"급성골수성백혈병",10,6,528665,"11","male"
32,"만성골수성백혈병",10,0,528665,"11","male"
1,"구강암, 인두암",15,2,526647,"11","male"
2,"식도암",15,0,526647,"11","male"
3,"위암",15,1,526647,"11","male"
4,"결장암",15,1,526647,"11","male"
5,"직장암",15,0,526647,"11","male"
6,"간암",15,0,526647,"11","male"
7,"담낭암",15,0,526647,"11","male"
8,"췌장암",15,0,526647,"11","male"
9,"기관지암, 폐암",15,0,526647,"11","male"
10,"비강암, 후두암, 나머지암",15,4,526647,"11","male"
11,"뼈암",15,10,526647,"11","male"
12,"결합조직암",15,5,526647,"11","male"
13,"악성흑색종",15,0,526647,"11","male"
14,"비흑색종피부암(기저세포암)",15,0,526647,"11","male"
15,"비흑색종피부암(편평세포암)",15,0,526647,"11","male"
16,"유방암(여성)",15,0,526647,"11","male"
17,"유방암(남성)",15,0,526647,"11","male"
18,"난소암",15,0,526647,"11","male"
19,"난소암 외 여성생식기암",15,0,526647,"11","male"
20,"남성생식기암",15,9,526647,"11","male"
21,"방광암",15,1,526647,"11","male"
22,"신장암, 나머지 비뇨기계암",15,0,526647,"11","male"
23,"안암",15,0,526647,"11","male"
24,"뇌암, 신경계암",15,5,526647,"11","male"
25,"갑상선암",15,1,526647,"11","male"
26,"나머지 내분비선암",15,1,526647,"11","male"
27,"나머지암, 불분명한 암",15,5,526647,"11","male"
28,"림프종, 다발성골수종",15,13,526647,"11","male"
29,"백혈병(CLL 제외)",15,23,526647,"11","male"
30,"급성림프구성백혈병",15,15,526647,"11","male"
31,"급성골수성백혈병",15,8,526647,"11","male"
32,"만성골수성백혈병",15,1,526647,"11","male"
1,"구강암, 인두암",20,3,512370,"11","male"
2,"식도암",20,0,512370,"11","male"
3,"위암",20,4,512370,"11","male"
4,"결장암",20,5,512370,"11","male"
5,"직장암",20,0,512370,"11","male"
6,"간암",20,1,512370,"11","male"
7,"담낭암",20,0,512370,"11","male"
8,"췌장암",20,0,512370,"11","male"
9,"기관지암, 폐암",20,3,512370,"11","male"
10,"비강암, 후두암, 나머지암",20,4,512370,"11","male"
11,"뼈암",20,1,512370,"11","male"
12,"결합조직암",20,1,512370,"11","male"
13,"악성흑색종",20,2,512370,"11","male"
14,"비흑색종피부암(기저세포암)",20,0,512370,"11","male"
15,"비흑색종피부암(편평세포암)",20,0,512370,"11","male"
16,"유방암(여성)",20,0,512370,"11","male"
17,"유방암(남성)",20,0,512370,"11","male"
18,"난소암",20,0,512370,"11","male"
19,"난소암 외 여성생식기암",20,0,512370,"11","male"
20,"남성생식기암",20,17,512370,"11","male"
21,"방광암",20,3,512370,"11","male"
22,"신장암, 나머지 비뇨기계암",20,1,512370,"11","male"
23,"안암",20,0,512370,"11","male"
24,"뇌암, 신경계암",20,9,512370,"11","male"
25,"갑상선암",20,16,512370,"11","male"
26,"나머지 내분비선암",20,5,512370,"11","male"
27,"나머지암, 불분명한 암",20,9,512370,"11","male"
28,"림프종, 다발성골수종",20,6,512370,"11","male"
29,"백혈병(CLL 제외)",20,10,512370,"11","male"
30,"급성림프구성백혈병",20,3,512370,"11","male"
31,"급성골수성백혈병",20,5,512370,"11","male"
32,"만성골수성백혈병",20,2,512370,"11","male"
1,"구강암, 인두암",25,4,566055,"11","male"
2,"식도암",25,0,566055,"11","male"
3,"위암",25,6,566055,"11","male"
4,"결장암",25,5,566055,"11","male"
5,"직장암",25,6,566055,"11","male"
6,"간암",25,0,566055,"11","male"
7,"담낭암",25,0,566055,"11","male"
8,"췌장암",25,3,566055,"11","male"
9,"기관지암, 폐암",25,3,566055,"11","male"
10,"비강암, 후두암, 나머지암",25,5,566055,"11","male"
11,"뼈암",25,3,566055,"11","male"
12,"결합조직암",25,4,566055,"11","male"
13,"악성흑색종",25,1,566055,"11","male"
14,"비흑색종피부암(기저세포암)",25,0,566055,"11","male"
15,"비흑색종피부암(편평세포암)",25,0,566055,"11","male"
16,"유방암(여성)",25,0,566055,"11","male"
17,"유방암(남성)",25,0,566055,"11","male"
18,"난소암",25,0,566055,"11","male"
19,"난소암 외 여성생식기암",25,0,566055,"11","male"
20,"남성생식기암",25,28,566055,"11","male"
21,"방광암",25,5,566055,"11","male"
22,"신장암, 나머지 비뇨기계암",25,3,566055,"11","male"
23,"안암",25,2,566055,"11","male"
24,"뇌암, 신경계암",25,9,566055,"11","male"
25,"갑상선암",25,11,566055,"11","male"
26,"나머지 내분비선암",25,3,566055,"11","male"
27,"나머지암, 불분명한 암",25,14,566055,"11","male"
28,"림프종, 다발성골수종",25,13,566055,"11","male"
29,"백혈병(CLL 제외)",25,23,566055,"11","male"
30,"급성림프구성백혈병",25,5,566055,"11","male"
31,"급성골수성백혈병",25,15,566055,"11","male"
32,"만성골수성백혈병",25,5,566055,"11","male"
1,"구강암, 인두암",30,16,650553,"11","male"
2,"식도암",30,2,650553,"11","male"
3,"위암",30,20,650553,"11","male"
4,"결장암",30,22,650553,"11","male"
5,"직장암",30,14,650553,"11","male"
6,"간암",30,10,650553,"11","male"
7,"담낭암",30,0,650553,"11","male"
8,"췌장암",30,4,650553,"11","male"
9,"기관지암, 폐암",30,22,650553,"11","male"
10,"비강암, 후두암, 나머지암",30,11,650553,"11","male"
11,"뼈암",30,4,650553,"11","male"
12,"결합조직암",30,9,650553,"11","male"
13,"악성흑색종",30,2,650553,"11","male"
14,"비흑색종피부암(기저세포암)",30,0,650553,"11","male"
15,"비흑색종피부암(편평세포암)",30,0,650553,"11","male"
16,"유방암(여성)",30,0,650553,"11","male"
17,"유방암(남성)",30,0,650553,"11","male"
18,"난소암",30,0,650553,"11","male"
19,"난소암 외 여성생식기암",30,0,650553,"11","male"
20,"남성생식기암",30,43,650553,"11","male"
21,"방광암",30,8,650553,"11","male"
22,"신장암, 나머지 비뇨기계암",30,14,650553,"11","male"
23,"안암",30,1,650553,"11","male"
24,"뇌암, 신경계암",30,19,650553,"11","male"
25,"갑상선암",30,18,650553,"11","male"
26,"나머지 내분비선암",30,2,650553,"11","male"
27,"나머지암, 불분명한 암",30,26,650553,"11","male"
28,"림프종, 다발성골수종",30,19,650553,"11","male"
29,"백혈병(CLL 제외)",30,14,650553,"11","male"
30,"급성림프구성백혈병",30,1,650553,"11","male"
31,"급성골수성백혈병",30,9,650553,"11","male"
32,"만성골수성백혈병",30,4,650553,"11","male"
1,"구강암, 인두암",35,32,752937,"11","male"
2,"식도암",35,5,752937,"11","male"
3,"위암",35,56,752937,"11","male"
4,"결장암",35,53,752937,"11","male"
5,"직장암",35,37,752937,"11","male"
6,"간암",35,21,752937,"11","male"
7,"담낭암",35,3,752937,"11","male"
8,"췌장암",35,10,752937,"11","male"
9,"기관지암, 폐암",35,45,752937,"11","male"
10,"비강암, 후두암, 나머지암",35,10,752937,"11","male"
11,"뼈암",35,3,752937,"11","male"
12,"결합조직암",35,8,752937,"11","male"
13,"악성흑색종",35,2,752937,"11","male"
14,"비흑색종피부암(기저세포암)",35,0,752937,"11","male"
15,"비흑색종피부암(편평세포암)",35,0,752937,"11","male"
16,"유방암(여성)",35,0,752937,"11","male"
17,"유방암(남성)",35,2,752937,"11","male"
18,"난소암",35,0,752937,"11","male"
19,"난소암 외 여성생식기암",35,0,752937,"11","male"
20,"남성생식기암",35,54,752937,"11","male"
21,"방광암",35,12,752937,"11","male"
22,"신장암, 나머지 비뇨기계암",35,33,752937,"11","male"
23,"안암",35,2,752937,"11","male"
24,"뇌암, 신경계암",35,21,752937,"11","male"
25,"갑상선암",35,43,752937,"11","male"
26,"나머지 내분비선암",35,2,752937,"11","male"
27,"나머지암, 불분명한 암",35,43,752937,"11","male"
28,"림프종, 다발성골수종",35,34,752937,"11","male"
29,"백혈병(CLL 제외)",35,40,752937,"11","male"
30,"급성림프구성백혈병",35,7,752937,"11","male"
31,"급성골수성백혈병",35,31,752937,"11","male"
32,"만성골수성백혈병",35,7,752937,"11","male"
1,"구강암, 인두암",40,29,676574,"11","male"
2,"식도암",40,17,676574,"11","male"
3,"위암",40,124,676574,"11","male"
4,"결장암",40,64,676574,"11","male"
5,"직장암",40,83,676574,"11","male"
6,"간암",40,48,676574,"11","male"
7,"담낭암",40,11,676574,"11","male"
8,"췌장암",40,8,676574,"11","male"
9,"기관지암, 폐암",40,59,676574,"11","male"
10,"비강암, 후두암, 나머지암",40,17,676574,"11","male"
11,"뼈암",40,4,676574,"11","male"
12,"결합조직암",40,12,676574,"11","male"
13,"악성흑색종",40,4,676574,"11","male"
14,"비흑색종피부암(기저세포암)",40,0,676574,"11","male"
15,"비흑색종피부암(편평세포암)",40,0,676574,"11","male"
16,"유방암(여성)",40,0,676574,"11","male"
17,"유방암(남성)",40,1,676574,"11","male"
18,"난소암",40,0,676574,"11","male"
19,"난소암 외 여성생식기암",40,0,676574,"11","male"
20,"남성생식기암",40,27,676574,"11","male"
21,"방광암",40,34,676574,"11","male"
22,"신장암, 나머지 비뇨기계암",40,53,676574,"11","male"
23,"안암",40,0,676574,"11","male"
24,"뇌암, 신경계암",40,18,676574,"11","male"
25,"갑상선암",40,42,676574,"11","male"
26,"나머지 내분비선암",40,2,676574,"11","male"
27,"나머지암, 불분명한 암",40,46,676574,"11","male"
28,"림프종, 다발성골수종",40,53,676574,"11","male"
29,"백혈병(CLL 제외)",40,29,676574,"11","male"
30,"급성림프구성백혈병",40,4,676574,"11","male"
31,"급성골수성백혈병",40,14,676574,"11","male"
32,"만성골수성백혈병",40,6,676574,"11","male"
1,"구강암, 인두암",45,73,627607,"11","male"
2,"식도암",45,42,627607,"11","male"
3,"위암",45,254,627607,"11","male"
4,"결장암",45,127,627607,"11","male"
5,"직장암",45,140,627607,"11","male"
6,"간암",45,107,627607,"11","male"
7,"담낭암",45,26,627607,"11","male"
8,"췌장암",45,51,627607,"11","male"
9,"기관지암, 폐암",45,161,627607,"11","male"
10,"비강암, 후두암, 나머지암",45,25,627607,"11","male"
11,"뼈암",45,3,627607,"11","male"
12,"결합조직암",45,13,627607,"11","male"
13,"악성흑색종",45,3,627607,"11","male"
14,"비흑색종피부암(기저세포암)",45,0,627607,"11","male"
15,"비흑색종피부암(편평세포암)",45,0,627607,"11","male"
16,"유방암(여성)",45,0,627607,"11","male"
17,"유방암(남성)",45,4,627607,"11","male"
18,"난소암",45,0,627607,"11","male"
19,"난소암 외 여성생식기암",45,0,627607,"11","male"
20,"남성생식기암",45,45,627607,"11","male"
21,"방광암",45,77,627607,"11","male"
22,"신장암, 나머지 비뇨기계암",45,99,627607,"11","male"
23,"안암",45,2,627607,"11","male"
24,"뇌암, 신경계암",45,21,627607,"11","male"
25,"갑상선암",45,44,627607,"11","male"
26,"나머지 내분비선암",45,1,627607,"11","male"
27,"나머지암, 불분명한 암",45,85,627607,"11","male"
28,"림프종, 다발성골수종",45,88,627607,"11","male"
29,"백혈병(CLL 제외)",45,33,627607,"11","male"
30,"급성림프구성백혈병",45,4,627607,"11","male"
31,"급성골수성백혈병",45,20,627607,"11","male"
32,"만성골수성백혈병",45,4,627607,"11","male"
1,"구강암, 인두암",50,137,654073,"11","male"
2,"식도암",50,131,654073,"11","male"
3,"위암",50,527,654073,"11","male"
4,"결장암",50,287,654073,"11","male"
5,"직장암",50,268,654073,"11","male"
6,"간암",50,237,654073,"11","male"
7,"담낭암",50,35,654073,"11","male"
8,"췌장암",50,101,654073,"11","male"
9,"기관지암, 폐암",50,338,654073,"11","male"
10,"비강암, 후두암, 나머지암",50,50,654073,"11","male"
11,"뼈암",50,5,654073,"11","male"
12,"결합조직암",50,15,654073,"11","male"
13,"악성흑색종",50,9,654073,"11","male"
14,"비흑색종피부암(기저세포암)",50,0,654073,"11","male"
15,"비흑색종피부암(편평세포암)",50,0,654073,"11","male"
16,"유방암(여성)",50,0,654073,"11","male"
17,"유방암(남성)",50,1,654073,"11","male"
18,"난소암",50,0,654073,"11","male"
19,"난소암 외 여성생식기암",50,0,654073,"11","male"
20,"남성생식기암",50,132,654073,"11","male"
21,"방광암",50,141,654073,"11","male"
22,"신장암, 나머지 비뇨기계암",50,151,654073,"11","male"
23,"안암",50,0,654073,"11","male"
24,"뇌암, 신경계암",50,25,654073,"11","male"
25,"갑상선암",50,69,654073,"11","male"
26,"나머지 내분비선암",50,4,654073,"11","male"
27,"나머지암, 불분명한 암",50,111,654073,"11","male"
28,"림프종, 다발성골수종",50,161,654073,"11","male"
29,"백혈병(CLL 제외)",50,54,654073,"11","male"
30,"급성림프구성백혈병",50,6,654073,"11","male"
31,"급성골수성백혈병",50,24,654073,"11","male"
32,"만성골수성백혈병",50,11,654073,"11","male"
1,"구강암, 인두암",55,229,761000,"11","male"
2,"식도암",55,325,761000,"11","male"
3,"위암",55,1235,761000,"11","male"
4,"결장암",55,551,761000,"11","male"
5,"직장암",55,535,761000,"11","male"
6,"간암",55,510,761000,"11","male"
7,"담낭암",55,102,761000,"11","male"
8,"췌장암",55,215,761000,"11","male"
9,"기관지암, 폐암",55,797,761000,"11","male"
10,"비강암, 후두암, 나머지암",55,113,761000,"11","male"
11,"뼈암",55,5,761000,"11","male"
12,"결합조직암",55,20,761000,"11","male"
13,"악성흑색종",55,16,761000,"11","male"
14,"비흑색종피부암(기저세포암)",55,0,761000,"11","male"
15,"비흑색종피부암(편평세포암)",55,0,761000,"11","male"
16,"유방암(여성)",55,0,761000,"11","male"
17,"유방암(남성)",55,5,761000,"11","male"
18,"난소암",55,0,761000,"11","male"
19,"난소암 외 여성생식기암",55,0,761000,"11","male"
20,"남성생식기암",55,545,761000,"11","male"
21,"방광암",55,342,761000,"11","male"
22,"신장암, 나머지 비뇨기계암",55,240,761000,"11","male"
23,"안암",55,2,761000,"11","male"
24,"뇌암, 신경계암",55,34,761000,"11","male"
25,"갑상선암",55,70,761000,"11","male"
26,"나머지 내분비선암",55,4,761000,"11","male"
27,"나머지암, 불분명한 암",55,220,761000,"11","male"
28,"림프종, 다발성골수종",55,230,761000,"11","male"
29,"백혈병(CLL 제외)",55,70,761000,"11","male"
30,"급성림프구성백혈병",55,6,761000,"11","male"
31,"급성골수성백혈병",55,30,761000,"11","male"
32,"만성골수성백혈병",55,11,761000,"11","male"
1,"구강암, 인두암",60,368,836056,"11","male"
2,"식도암",60,505,836056,"11","male"
3,"위암",60,2088,836056,"11","male"
4,"결장암",60,990,836056,"11","male"
5,"직장암",60,786,836056,"11","male"
6,"간암",60,829,836056,"11","male"
7,"담낭암",60,164,836056,"11","male"
8,"췌장암",60,405,836056,"11","male"
9,"기관지암, 폐암",60,1522,836056,"11","male"
10,"비강암, 후두암, 나머지암",60,200,836056,"11","male"
11,"뼈암",60,6,836056,"11","male"
12,"결합조직암",60,31,836056,"11","male"
13,"악성흑색종",60,14,836056,"11","male"
14,"비흑색종피부암(기저세포암)",60,0,836056,"11","male"
15,"비흑색종피부암(편평세포암)",60,0,836056,"11","male"
16,"유방암(여성)",60,0,836056,"11","male"
17,"유방암(남성)",60,9,836056,"11","male"
18,"난소암",60,0,836056,"11","male"
19,"난소암 외 여성생식기암",60,0,836056,"11","male"
20,"남성생식기암",60,1450,836056,"11","male"
21,"방광암",60,612,836056,"11","male"
22,"신장암, 나머지 비뇨기계암",60,403,836056,"11","male"
23,"안암",60,1,836056,"11","male"
24,"뇌암, 신경계암",60,43,836056,"11","male"
25,"갑상선암",60,129,836056,"11","male"
26,"나머지 내분비선암",60,4,836056,"11","male"
27,"나머지암, 불분명한 암",60,391,836056,"11","male"
28,"림프종, 다발성골수종",60,333,836056,"11","male"
29,"백혈병(CLL 제외)",60,138,836056,"11","male"
30,"급성림프구성백혈병",60,21,836056,"11","male"
31,"급성골수성백혈병",60,79,836056,"11","male"
32,"만성골수성백혈병",60,9,836056,"11","male"
1,"구강암, 인두암",65,331,645151,"11","male"
2,"식도암",65,568,645151,"11","male"
3,"위암",65,2349,645151,"11","male"
4,"결장암",65,1145,645151,"11","male"
5,"직장암",65,770,645151,"11","male"
6,"간암",65,876,645151,"11","male"
7,"담낭암",65,202,645151,"11","male"
8,"췌장암",65,396,645151,"11","male"
9,"기관지암, 폐암",65,1873,645151,"11","male"
10,"비강암, 후두암, 나머지암",65,184,645151,"11","male"
11,"뼈암",65,15,645151,"11","male"
12,"결합조직암",65,27,645151,"11","male"
13,"악성흑색종",65,18,645151,"11","male"
14,"비흑색종피부암(기저세포암)",65,0,645151,"11","male"
15,"비흑색종피부암(편평세포암)",65,0,645151,"11","male"
16,"유방암(여성)",65,0,645151,"11","male"
17,"유방암(남성)",65,11,645151,"11","male"
18,"난소암",65,0,645151,"11","male"
19,"난소암 외 여성생식기암",65,0,645151,"11","male"
20,"남성생식기암",65,2258,645151,"11","male"
21,"방광암",65,760,645151,"11","male"
22,"신장암, 나머지 비뇨기계암",65,368,645151,"11","male"
23,"안암",65,1,645151,"11","male"
24,"뇌암, 신경계암",65,46,645151,"11","male"
25,"갑상선암",65,82,645151,"11","male"
26,"나머지 내분비선암",65,4,645151,"11","male"
27,"나머지암, 불분명한 암",65,441,645151,"11","male"
28,"림프종, 다발성골수종",65,394,645151,"11","male"
29,"백혈병(CLL 제외)",65,144,645151,"11","male"
30,"급성림프구성백혈병",65,10,645151,"11","male"
31,"급성골수성백혈병",65,77,645151,"11","male"
32,"만성골수성백혈병",65,23,645151,"11","male"
1,"구강암, 인두암",70,300,545369,"11","male"
2,"식도암",70,502,545369,"11","male"
3,"위암",70,2752,545369,"11","male"
4,"결장암",70,1350,545369,"11","male"
5,"직장암",70,777,545369,"11","male"
6,"간암",70,1146,545369,"11","male"
7,"담낭암",70,283,545369,"11","male"
8,"췌장암",70,480,545369,"11","male"
9,"기관지암, 폐암",70,2125,545369,"11","male"
10,"비강암, 후두암, 나머지암",70,175,545369,"11","male"
11,"뼈암",70,11,545369,"11","male"
12,"결합조직암",70,27,545369,"11","male"
13,"악성흑색종",70,21,545369,"11","male"
14,"비흑색종피부암(기저세포암)",70,0,545369,"11","male"
15,"비흑색종피부암(편평세포암)",70,0,545369,"11","male"
16,"유방암(여성)",70,0,545369,"11","male"
17,"유방암(남성)",70,22,545369,"11","male"
18,"난소암",70,0,545369,"11","male"
19,"난소암 외 여성생식기암",70,0,545369,"11","male"
20,"남성생식기암",70,3114,545369,"11","male"
21,"방광암",70,907,545369,"11","male"
22,"신장암, 나머지 비뇨기계암",70,376,545369,"11","male"
23,"안암",70,1,545369,"11","male"
24,"뇌암, 신경계암",70,43,545369,"11","male"
25,"갑상선암",70,90,545369,"11","male"
26,"나머지 내분비선암",70,5,545369,"11","male"
27,"나머지암, 불분명한 암",70,618,545369,"11","male"
28,"림프종, 다발성골수종",70,436,545369,"11","male"
29,"백혈병(CLL 제외)",70,213,545369,"11","male"
30,"급성림프구성백혈병",70,9,545369,"11","male"
31,"급성골수성백혈병",70,129,545369,"11","male"
32,"만성골수성백혈병",70,18,545369,"11","male"
1,"구강암, 인두암",75,248,451776,"11","male"
2,"식도암",75,419,451776,"11","male"
3,"위암",75,2781,451776,"11","male"
4,"결장암",75,1373,451776,"11","male"
5,"직장암",75,682,451776,"11","male"
6,"간암",75,1201,451776,"11","male"
7,"담낭암",75,399,451776,"11","male"
8,"췌장암",75,514,451776,"11","male"
9,"기관지암, 폐암",75,2510,451776,"11","male"
10,"비강암, 후두암, 나머지암",75,173,451776,"11","male"
11,"뼈암",75,7,451776,"11","male"
12,"결합조직암",75,32,451776,"11","male"
13,"악성흑색종",75,18,451776,"11","male"
14,"비흑색종피부암(기저세포암)",75,0,451776,"11","male"
15,"비흑색종피부암(편평세포암)",75,0,451776,"11","male"
16,"유방암(여성)",75,0,451776,"11","male"
17,"유방암(남성)",75,10,451776,"11","male"
18,"난소암",75,0,451776,"11","male"
19,"난소암 외 여성생식기암",75,0,451776,"11","male"
20,"남성생식기암",75,3018,451776,"11","male"
21,"방광암",75,1023,451776,"11","male"
22,"신장암, 나머지 비뇨기계암",75,395,451776,"11","male"
23,"안암",75,0,451776,"11","male"
24,"뇌암, 신경계암",75,56,451776,"11","male"
25,"갑상선암",75,76,451776,"11","male"
26,"나머지 내분비선암",75,0,451776,"11","male"
27,"나머지암, 불분명한 암",75,755,451776,"11","male"
28,"림프종, 다발성골수종",75,544,451776,"11","male"
29,"백혈병(CLL 제외)",75,218,451776,"11","male"
30,"급성림프구성백혈병",75,14,451776,"11","male"
31,"급성골수성백혈병",75,124,451776,"11","male"
32,"만성골수성백혈병",75,29,451776,"11","male"
1,"구강암, 인두암",80,155,312476,"11","male"
2,"식도암",80,226,312476,"11","male"
3,"위암",80,2133,312476,"11","male"
4,"결장암",80,1043,312476,"11","male"
5,"직장암",80,462,312476,"11","male"
6,"간암",80,853,312476,"11","male"
7,"담낭암",80,387,312476,"11","male"
8,"췌장암",80,432,312476,"11","male"
9,"기관지암, 폐암",80,2206,312476,"11","male"
10,"비강암, 후두암, 나머지암",80,136,312476,"11","male"
11,"뼈암",80,6,312476,"11","male"
12,"결합조직암",80,31,312476,"11","male"
13,"악성흑색종",80,11,312476,"11","male"
14,"비흑색종피부암(기저세포암)",80,0,312476,"11","male"
15,"비흑색종피부암(편평세포암)",80,0,312476,"11","male"
16,"유방암(여성)",80,0,312476,"11","male"
17,"유방암(남성)",80,10,312476,"11","male"
18,"난소암",80,0,312476,"11","male"
19,"난소암 외 여성생식기암",80,0,312476,"11","male"
20,"남성생식기암",80,1850,312476,"11","male"
21,"방광암",80,933,312476,"11","male"
22,"신장암, 나머지 비뇨기계암",80,315,312476,"11","male"
23,"안암",80,1,312476,"11","male"
24,"뇌암, 신경계암",80,37,312476,"11","male"
25,"갑상선암",80,38,312476,"11","male"
26,"나머지 내분비선암",80,3,312476,"11","male"
27,"나머지암, 불분명한 암",80,769,312476,"11","male"
28,"림프종, 다발성골수종",80,401,312476,"11","male"
29,"백혈병(CLL 제외)",80,177,312476,"11","male"
30,"급성림프구성백혈병",80,12,312476,"11","male"
31,"급성골수성백혈병",80,98,312476,"11","male"
32,"만성골수성백혈병",80,21,312476,"11","male"
1,"구강암, 인두암",85,135,216793,"11","male"
2,"식도암",85,137,216793,"11","male"
3,"위암",85,1443,216793,"11","male"
4,"결장암",85,740,216793,"11","male"
5,"직장암",85,296,216793,"11","male"
6,"간암",85,547,216793,"11","male"
7,"담낭암",85,358,216793,"11","male"
8,"췌장암",85,341,216793,"11","male"
9,"기관지암, 폐암",85,1624,216793,"11","male"
10,"비강암, 후두암, 나머지암",85,76,216793,"11","male"
11,"뼈암",85,4,216793,"11","male"
